2012-04-10 15:57:19,250 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 15:57:19,633 WARN New I/O server worker #1-4 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 15:57:34,250 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 15:57:49,249 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 15:57:49,309 WARN New I/O server worker #1-14 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 15:58:04,249 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 15:58:19,249 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 15:58:19,275 WARN New I/O server worker #1-20 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 15:58:34,249 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 15:58:49,249 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 15:58:49,274 WARN New I/O server worker #1-31 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 15:59:04,249 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 15:59:19,249 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 15:59:19,276 WARN New I/O server worker #1-10 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:00:34,586 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 16:00:35,447 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:00:35,725 WARN New I/O server worker #1-3 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:00:50,446 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:01:05,447 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:01:05,494 WARN New I/O server worker #1-14 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:01:20,446 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:01:35,446 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:01:35,481 WARN New I/O server worker #1-27 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:01:50,446 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:02:05,447 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:02:05,483 WARN New I/O server worker #1-6 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:02:20,446 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:02:35,239 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 16:02:35,520 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:02:36,009 WARN New I/O server worker #1-4 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:02:50,520 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
